@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 numeric
@attribute outputs-7 numeric
@attribute outputs-8 numeric
@attribute outputs-9 numeric
@attribute outputs-10 numeric
@attribute outputs-11 numeric
@attribute outputs-12 numeric
@attribute outputs-13 numeric
@attribute outputs-14 numeric
@attribute outputs-15 numeric
@attribute outputs-16 numeric
@attribute outputs-17 numeric
@attribute outputs-18 numeric
@attribute outputs-19 numeric
@attribute outputs-20 numeric

@data
3019,'2019/07/08 17:20:51:638',9,445.257385,387.653625,43.407303,515.37439,380.431549,60.043701,600.859131,385.056519,61.904633,677.13385,395.241333,57.3979,717.47583,408.436829,49.009163,-0.012171,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3020,'2019/07/08 17:20:51:711',9,445.68692,387.736908,43.428692,516.032532,380.631897,60.06813,601.586792,385.261078,61.917122,678.134888,395.227966,57.395863,719.474792,407.923248,48.935909,-0.012171,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3021,'2019/07/08 17:20:51:787',9,447.768311,388.307312,43.015846,517.54895,381.221069,59.986576,603.425049,385.457886,62.052059,680.905518,395.386475,57.705482,730.139343,404.255615,48.983147,-0.012171,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3022,'2019/07/08 17:20:51:874',9,447.750244,387.684631,43.237453,518.158447,381.264069,60.44883,604.626343,386.246582,62.513733,682.598938,395.816681,58.149391,733.751343,403.836792,49.274143,-0.012171,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3023,'2019/07/08 17:20:51:939',9,447.262054,387.152039,43.408405,518.573608,380.717194,60.734898,605.504517,386.140015,62.777863,684.201904,395.287628,58.366287,734.146729,404.483704,49.453213,-0.012171,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3024,'2019/07/08 17:20:52:010',9,447.009369,386.859711,43.51638,518.801025,380.484253,60.896488,605.855713,386.100342,62.923805,686.01001,394.557068,58.455334,733.874268,405.17157,49.561832,-0.012171,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3025,'2019/07/08 17:20:52:074',9,446.932343,386.788177,43.533993,519.087585,380.423035,60.958527,605.792358,386.279938,62.977428,685.018433,395.526031,58.543938,732.969177,406.121826,49.653183,-0.012171,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3026,'2019/07/08 17:20:52:140',9,446.751038,386.697449,43.54287,519.140259,380.435425,60.995506,605.752075,386.412079,63.016586,685.125,395.709778,58.569996,732.443481,406.669922,49.709194,-0.012171,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3027,'2019/07/08 17:20:52:207',9,446.786591,386.737244,43.542164,519.224304,380.524841,61.006477,605.882568,386.323547,63.031342,684.196411,396.583862,58.580635,732.694824,406.232208,49.703865,-0.012171,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3028,'2019/07/08 17:20:52:260',9,446.898712,386.847351,43.540958,519.139893,380.596558,61.006096,605.854492,386.276672,63.039639,684.166626,396.501099,58.574173,733.45166,405.391174,49.668686,-0.012171,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3029,'2019/07/08 17:20:52:341',9,446.874512,386.681,43.519268,519.042114,380.081177,61.004681,605.987061,385.554688,63.058914,684.040283,395.745026,58.583759,730.345703,407.371429,49.801102,-0.012171,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3030,'2019/07/08 17:20:52:454',9,447.146332,386.374939,43.439476,519.77002,379.360229,60.957542,606.717529,384.505341,63.015255,684.948608,394.589081,58.510029,727.628052,408.385193,49.933132,-0.012171,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3031,'2019/07/08 17:20:52:526',9,447.245514,386.25058,43.416241,519.969055,379.234985,60.937855,606.966858,384.44574,62.983059,685.345947,394.37146,58.460957,727.589783,408.394257,49.897839,-0.012171,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3032,'2019/07/08 17:20:52:577',9,447.494476,386.249817,43.397598,520.339539,379.147461,60.9189,607.311523,384.346954,62.952065,685.793701,394.158966,58.418583,727.722778,408.391998,49.863518,-0.012171,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3033,'2019/07/08 17:20:52:678',9,447.649567,386.184723,43.384537,520.560791,379.098846,60.904293,607.447876,384.287689,62.931301,686.031128,394.048126,58.39143,727.681641,408.589722,49.831985,-0.012171,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3034,'2019/07/08 17:20:52:753',9,447.690857,386.122284,43.381302,520.566345,378.977234,60.893009,607.492737,384.105042,62.911064,686.065063,393.809082,58.365944,727.2099,408.890869,49.809902,-0.012171,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3035,'2019/07/08 17:20:52:835',9,448.030334,386.107605,43.347954,520.828125,378.696045,60.854782,607.579773,383.77301,62.873264,684.921082,394.560822,58.347134,726.218994,409.387848,49.818092,-0.012171,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3036,'2019/07/08 17:20:52:935',9,448.339966,385.980743,43.319298,520.901306,378.740601,60.81768,607.635498,383.886902,62.83897,685.266479,394.406555,58.327255,728.318604,408.193726,49.736561,-0.012171,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3037,'2019/07/08 17:20:53:027',9,449.134583,386.612549,43.161617,520.554626,379.150055,60.738312,607.31842,384.325562,62.845352,686.230225,394.229492,58.387283,729.910583,408.445099,49.772663,-0.012171,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3038,'2019/07/08 17:20:53:151',9,449.141174,386.207703,43.17598,520.59491,379.029327,60.745064,607.528076,384.331329,62.851299,686.275269,394.668884,58.388504,730.879517,408.616516,49.699879,-0.012171,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3039,'2019/07/08 17:20:53:222',9,449.150848,386.102783,43.200626,520.502991,378.853394,60.761059,607.507324,384.351868,62.861202,686.71582,394.203369,58.392426,731.294617,408.372772,49.687988,-0.012171,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3040,'2019/07/08 17:20:53:295',9,448.97052,385.966309,43.242805,520.645569,378.635345,60.781281,607.630676,384.21228,62.857941,686.799438,393.899323,58.374786,732.999268,406.556763,49.606834,-0.012171,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3041,'2019/07/08 17:20:53:406',9,448.686859,385.805603,43.259102,520.50238,378.595734,60.802544,607.528381,384.225006,62.875294,686.783691,393.854218,58.395237,733.66333,405.932526,49.585049,0.01,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3042,'2019/07/08 17:20:53:456',9,448.651245,385.75647,43.260696,520.468262,378.556854,60.806976,607.548706,384.180023,62.881035,686.995728,393.668274,58.398361,733.594971,406.016479,49.594547,0.01,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3043,'2019/07/08 17:20:53:592',9,448.708069,384.763245,43.196873,520.218994,377.789612,60.768372,607.803711,383.328766,62.862724,686.765503,393.42395,58.374054,731.338867,407.261566,49.650032,0.04,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3044,'2019/07/08 17:20:53:693',9,450.111664,382.87973,43.023735,520.958862,375.540253,60.598049,608.363525,381.292175,62.692841,687.164063,391.319458,58.208092,728.117798,407.087494,49.635849,0.06,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3045,'2019/07/08 17:20:53:755',9,450.565399,382.138062,42.951729,521.385315,374.462097,60.537399,608.540955,380.14502,62.644302,687.247009,390.201141,58.186092,726.936646,406.577209,49.692146,0.08,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3046,'2019/07/08 17:20:53:832',9,451.772461,380.95459,42.869549,522.289978,372.56543,60.443737,609.40332,377.743988,62.553963,688.067932,387.467529,58.132343,727.363281,403.961182,49.703339,0.08,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3047,'2019/07/08 17:20:53:929',9,453.104523,379.013916,42.912743,523.279175,370.304199,60.453686,610.333923,375.228516,62.539104,688.606689,384.85083,58.126671,726.974426,402.046844,49.747402,0.09,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3048,'2019/07/08 17:20:54:012',9,453.371643,377.950928,42.927879,523.674622,368.979004,60.439682,610.7005,373.405212,62.495579,688.430664,383.513214,58.110802,725.678467,401.207397,49.800365,0.09,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3049,'2019/07/08 17:20:54:092',9,453.636078,377.112732,43.003433,523.793396,367.71106,60.49247,610.88501,371.93866,62.543861,688.480042,382.057617,58.170807,725.025146,400.160767,49.901352,0.1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3050,'2019/07/08 17:20:54:170',9,454.039978,376.433289,43.004974,523.921814,366.997009,60.478405,611.003845,371.261688,62.542496,688.548035,381.39856,58.187698,724.842896,399.666809,49.948845,0.1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3051,'2019/07/08 17:20:54:277',9,454.655579,374.207672,43.100918,524.749817,365.096558,60.508133,611.868408,369.10968,62.524914,689.248413,379.023621,58.138962,725.422852,396.76825,49.87125,0.1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3052,'2019/07/08 17:20:54:403',9,454.262451,371.874146,43.22884,524.38678,362.086945,60.598713,611.526733,365.62616,62.606857,688.482483,376.138,58.247169,724.335144,393.625366,50.046646,0.11,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3053,'2019/07/08 17:20:54:499',9,454.575562,369.778687,43.255257,524.688599,359.386108,60.606922,611.597046,362.706421,62.60445,688.271057,373.156891,58.267696,724.082642,390.514557,50.122883,0.12,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3054,'2019/07/08 17:20:54:588',9,455.892761,367.99408,43.143944,525.293457,357.551422,60.488335,612.093994,360.440216,62.489265,688.283752,371.123627,58.201805,724.306885,388.261292,50.089737,0.12,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3055,'2019/07/08 17:20:54:638',9,456.523407,367.54834,43.131756,525.48877,356.904999,60.458603,612.306274,359.630249,62.464279,688.372803,370.41272,58.193718,724.434143,387.606598,50.095013,0.13,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3056,'2019/07/08 17:20:54:732',9,457.450195,366.487549,43.101921,525.914185,355.372009,60.418484,612.678345,357.837769,62.451427,688.68457,368.773376,58.218773,725.020508,385.828583,50.147881,0.13,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3057,'2019/07/08 17:20:54:787',9,457.495422,366.139587,43.123459,526.175171,354.653687,60.419067,612.810669,357.133789,62.449238,688.718262,368.126343,58.219414,725.114197,385.14856,50.150726,0.13,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3058,'2019/07/08 17:20:54:838',9,457.519104,365.460907,43.176987,526.556091,353.729248,60.448311,613.161621,356.156494,62.457775,688.950928,367.183655,58.213451,725.298584,384.091858,50.140198,0.13,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3059,'2019/07/08 17:20:54:887',9,457.814392,364.208679,43.273582,527.078674,352.148132,60.521141,613.637573,354.529907,62.515011,689.372986,365.60968,58.259731,725.702881,382.394226,50.180511,0.13,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3060,'2019/07/08 17:20:54:945',9,458.096161,361.691956,43.492027,527.741577,349.674744,60.712128,614.240967,352.072876,62.673813,689.824341,363.159302,58.392105,726.340698,379.482849,50.289665,0.13,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3061,'2019/07/08 17:20:54:991',9,458.380249,360.661621,43.622334,528.24884,348.533813,60.817509,614.761841,350.821777,62.752422,690.278809,361.840881,58.449509,727.235474,377.669434,50.322472,0.13,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3062,'2019/07/08 17:20:55:095',9,459.453369,358.482056,43.867943,529.245789,345.472015,61.011154,615.436646,347.5336,62.935677,691.146118,358.545898,58.642242,728.649353,374.34552,50.52425,0.14,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3063,'2019/07/08 17:20:55:175',9,460.151733,356.003204,44.246258,530.585388,342.24469,61.319229,616.984009,344.088257,63.177925,692.49707,355.068756,58.828537,730.091431,370.779724,50.669819,0.15,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3064,'2019/07/08 17:20:55:222',9,460.187256,354.957886,44.346252,530.761414,340.987457,61.401726,617.226074,342.755005,63.250504,692.671997,353.742096,58.898151,730.497559,369.493164,50.728088,0.16,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3065,'2019/07/08 17:20:55:271',9,460.093567,353.714294,44.418747,530.68866,339.722015,61.441704,617.171387,341.518738,63.275631,692.348022,352.596039,58.923656,730.445068,368.313904,50.734749,0.16,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3066,'2019/07/08 17:20:55:338',9,459.781342,352.767273,44.456894,530.132568,338.772461,61.452324,616.694824,340.425659,63.284084,691.630005,351.492371,58.949516,729.986206,367.258942,50.754227,0.17,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3067,'2019/07/08 17:20:55:407',9,459.246185,351.812439,44.530006,529.5802,337.619812,61.510784,615.989746,339.170349,63.337643,690.912231,350.174042,58.9981,729.530273,365.791809,50.789577,0.17,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3068,'2019/07/08 17:20:55:472',9,458.652313,350.561096,44.570938,528.642639,336.126801,61.551445,614.858215,337.507568,63.393703,689.947754,348.573059,59.057766,728.77063,364.206848,50.846596,0.17,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3069,'2019/07/08 17:20:55:539',9,458.218903,349.57724,44.622822,527.755066,334.987671,61.603477,614.120178,336.172241,63.445492,689.363953,347.278107,59.092361,728.205933,362.65509,50.874126,0.18,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3070,'2019/07/08 17:20:55:620',9,457.618713,348.572693,44.773777,526.726501,333.327515,61.768452,613.515808,334.089966,63.588066,688.822998,345.305267,59.179604,727.561646,360.472107,50.901115,0.18,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3071,'2019/07/08 17:20:55:676',9,457.525604,348.122406,44.780815,526.336182,332.219543,61.765564,613.204102,332.906952,63.592804,688.505188,343.925171,59.206642,727.290283,359.394653,50.947762,0.18,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3072,'2019/07/08 17:20:55:756',9,457.265961,347.415649,44.881237,526.426025,330.621399,61.866753,613.278931,331.256714,63.667118,688.481873,342.161499,59.262615,727.151306,357.749207,50.991257,0.19,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3073,'2019/07/08 17:20:55:825',9,457.190826,347.03891,44.927185,526.085144,329.842346,61.903374,612.854919,330.457916,63.707901,688.142761,341.344849,59.313858,727.022705,357.021393,51.042595,0.2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3074,'2019/07/08 17:20:55:885',9,457.284332,346.322815,44.982658,526.032654,328.880219,61.946114,612.733398,329.28006,63.750286,688.095947,340.131653,59.357498,726.966125,355.919617,51.089848,0.2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3075,'2019/07/08 17:20:55:954',9,457.716248,345.231415,45.022125,526.111145,327.836975,62.003773,613.011475,328.148071,63.819214,688.385132,338.897156,59.429436,727.335938,354.732574,51.149323,0.21,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3076,'2019/07/08 17:20:56:003',9,457.844299,344.15448,45.135338,526.220764,326.907654,62.105988,613.472168,327.084656,63.905201,688.832642,337.71759,59.500843,727.659302,353.64856,51.209259,0.21,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3077,'2019/07/08 17:20:56:057',9,458.138916,343.470215,45.219963,526.399414,326.269836,62.181026,613.72406,326.242615,63.972527,689.254028,336.856628,59.555035,728.019531,352.756287,51.260464,0.23,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3078,'2019/07/08 17:20:56:129',9,458.619049,342.243408,45.347424,527.06366,325.076904,62.283684,614.422729,324.849457,64.041794,690.128662,335.522461,59.585739,728.594482,351.325012,51.278435,0.23,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3079,'2019/07/08 17:20:56:196',9,459.040894,340.774048,45.573742,527.854736,323.461029,62.491306,615.303955,323.432373,64.200645,691.123474,333.518677,59.676807,729.272461,349.528687,51.307316,0.23,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3080,'2019/07/08 17:20:56:253',9,460.110687,338.738708,45.684288,528.505371,320.910583,62.610424,615.987244,320.810669,64.345581,692.257446,330.693054,59.833824,730.481934,347.00061,51.481106,0.23,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3081,'2019/07/08 17:20:56:302',9,460.917114,337.745239,45.698444,528.956665,319.398315,62.624989,616.407715,319.145538,64.38414,692.867188,329.006683,59.902462,731.362915,345.422302,51.577847,0.23,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3082,'2019/07/08 17:20:56:373',9,461.825836,335.600494,45.780254,529.754761,316.759399,62.700146,617.187195,316.418335,64.459679,693.65564,326.270111,59.986691,732.294189,342.706787,51.671062,0.24,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3083,'2019/07/08 17:20:56:422',9,462.429626,333.769958,45.839146,530.408691,314.639191,62.753757,617.742432,314.249512,64.514008,694.170959,324.12146,60.049896,732.752563,340.602966,51.753452,0.24,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3084,'2019/07/08 17:20:56:470',9,462.468964,332.415771,45.894493,530.337036,313.124939,62.812614,617.54303,312.676392,64.585426,693.948486,322.549438,60.144291,732.544312,339.17688,51.870766,0.24,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3085,'2019/07/08 17:20:56:537',9,462.017731,330.902344,46.084373,530.315674,311.204468,62.98732,617.444397,310.563538,64.724754,693.796875,320.313354,60.253792,732.201904,336.860596,51.974892,0.25,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3086,'2019/07/08 17:20:56:589',9,461.202057,329.425537,46.315586,530.234619,309.974731,63.249821,617.290771,309.097412,64.946083,693.696411,318.389069,60.408051,731.728333,335.0224,52.073277,0.25,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3087,'2019/07/08 17:20:56:641',9,460.720825,328.42157,46.444443,529.783447,308.928223,63.418045,616.900024,307.852051,65.12265,693.664551,316.932556,60.562157,731.639404,333.872986,52.210922,0.25,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3088,'2019/07/08 17:20:56:713',9,460.018707,327.381531,46.438026,528.627625,307.519165,63.445686,616.110901,306.439789,65.175575,693.167114,315.450958,60.63501,731.52771,332.235016,52.30859,0.25,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3089,'2019/07/08 17:20:56:773',9,459.286713,326.129089,46.411541,527.889404,306.193024,63.420914,615.462158,304.97937,65.145676,692.625732,313.86319,60.596661,731.03186,330.663391,52.265953,0.25,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3090,'2019/07/08 17:20:56:853',9,458.072205,323.673553,46.467026,527.114746,303.792725,63.460213,614.77301,302.5448,65.154945,691.970947,311.588806,60.572136,730.289429,328.38092,52.225891,0.26,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3091,'2019/07/08 17:20:56:916',9,457.199066,322.324158,46.422642,526.093506,302.630585,63.427544,613.927734,301.348328,65.13298,691.210083,310.465515,60.557423,729.558716,327.279358,52.21764,0.26,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3092,'2019/07/08 17:20:56:989',9,456.402893,321.212769,46.358376,525.228333,301.834686,63.385498,613.109863,300.404419,65.1008,690.336975,309.563049,60.537785,728.922424,326.245117,52.188118,0.27,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3093,'2019/07/08 17:20:57:036',9,455.920807,320.627441,46.347309,524.893799,301.452881,63.387993,612.803772,299.874573,65.096626,690.019409,308.938568,60.522598,728.72168,325.477173,52.153584,0.27,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3094,'2019/07/08 17:20:57:086',9,455.343079,320.10199,46.357876,524.658569,301.153015,63.411285,612.498291,299.522461,65.117958,689.860596,308.516205,60.529533,728.561279,324.982697,52.151749,0.27,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3095,'2019/07/08 17:20:57:156',9,454.747864,319.518738,46.371281,524.389221,300.856628,63.435242,612.165588,299.206482,65.143005,689.629272,308.135681,60.549397,728.457153,324.374329,52.162773,0.27,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3096,'2019/07/08 17:20:57:223',9,454.254517,318.865051,46.388172,524.088867,300.478149,63.463097,611.948914,298.713989,65.169769,689.42395,307.528687,60.568146,728.350342,323.479523,52.169559,0.28,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3097,'2019/07/08 17:20:57:279',9,454.228546,318.357391,46.378304,524.078247,300.13855,63.473007,611.885864,298.240814,65.187584,689.463745,306.776154,60.584904,728.543213,322.627502,52.177166,0.28,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3098,'2019/07/08 17:20:57:337',9,454.570557,317.223816,46.360893,524.003601,299.172272,63.493187,611.852295,296.937042,65.237564,689.658325,305.097076,60.647587,729.048035,320.733765,52.242065,0.28,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3099,'2019/07/08 17:20:57:403',9,454.779968,316.215881,46.418011,524.27179,298.374512,63.543652,612.47052,295.875732,65.269272,690.298096,303.854462,60.653542,729.668396,319.386627,52.23048,0.29,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3100,'2019/07/08 17:20:57:456',9,455.057129,315.607544,46.4305,524.625366,297.766846,63.55661,612.887573,295.186951,65.278053,690.704468,303.202454,60.661484,730.135864,318.671234,52.233719,0.29,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3101,'2019/07/08 17:20:57:505',9,455.212799,315.024139,46.446857,524.915771,297.146484,63.564739,613.246582,294.511322,65.277878,691.040405,302.575256,60.657097,730.427368,318.097076,52.230637,0.29,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3102,'2019/07/08 17:20:57:554',9,455.320374,314.675049,46.453865,525.047241,296.614532,63.564922,613.410828,294.024841,65.273743,691.213196,302.106995,60.651611,730.572266,317.678619,52.228355,0.3,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3103,'2019/07/08 17:20:57:606',9,455.382172,314.016052,46.457073,525.250671,295.730957,63.569389,613.638672,293.321594,65.277412,691.517456,301.351318,60.648655,730.782715,317.026123,52.226021,0.3,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3104,'2019/07/08 17:20:57:654',9,454.746613,312.566284,46.540272,525.792236,294.875366,63.651901,614.238525,292.516846,65.325996,692.337646,300.229675,60.640572,731.181885,316.046906,52.194065,0.3,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3105,'2019/07/08 17:20:57:722',9,454.476685,311.55249,46.58374,525.937683,293.960907,63.685509,614.46814,291.628845,65.35125,692.665466,299.195435,60.652161,731.569092,315.004761,52.202469,0.31,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3106,'2019/07/08 17:20:57:774',9,454.363892,309.471436,46.558037,525.933472,292.132172,63.638714,614.397766,289.534515,65.319725,692.790161,296.927826,60.648872,732.031372,312.836365,52.230587,0.31,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3107,'2019/07/08 17:20:57:847',9,454.550446,307.46286,46.482327,525.479065,289.73999,63.555134,613.886108,286.959412,65.269073,692.348999,294.671783,60.648327,731.915344,310.491211,52.272182,0.31,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3108,'2019/07/08 17:20:57:922',9,454.230133,306.00174,46.523441,525.266418,288.141968,63.567348,613.771973,285.436096,65.263496,692.192261,293.192108,60.628105,731.588501,309.102539,52.253365,0.31,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3109,'2019/07/08 17:20:57:973',9,454.095367,305.151794,46.550991,525.077759,287.225403,63.581932,613.642578,284.541992,65.275177,692.093872,292.296722,60.634808,731.425415,308.245605,52.263382,0.31,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3110,'2019/07/08 17:20:58:019',9,454.041901,304.123291,46.567444,524.801514,286.066467,63.595512,613.43335,283.375763,65.302094,692.005127,291.111542,60.675026,731.395386,307.156677,52.324795,0.31,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3111,'2019/07/08 17:20:58:080',9,454.039978,303.355865,46.604553,524.830017,285.161865,63.619267,613.528259,282.37439,65.317787,692.12738,290.069855,60.693047,731.500427,306.268585,52.354881,0.31,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3112,'2019/07/08 17:20:58:137',9,454.024994,302.280273,46.615459,524.878174,284.245178,63.641354,613.567932,281.327301,65.345604,692.305542,289.141113,60.724503,731.765381,305.110413,52.394688,0.32,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3113,'2019/07/08 17:20:58:191',9,454.145447,301.366333,46.587357,524.91449,283.556152,63.628845,613.69635,280.629089,65.347221,692.53595,288.428253,60.735344,732.057007,304.295959,52.407795,0.33,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3114,'2019/07/08 17:20:58:243',9,454.182861,300.618774,46.574337,524.963013,282.837585,63.619923,613.754883,279.93158,65.344971,692.645386,287.766113,60.737576,732.240479,303.661072,52.406158,0.33,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3115,'2019/07/08 17:20:58:308',9,454.078613,299.370911,46.544682,525.105164,281.583557,63.591469,613.845093,278.67511,65.322151,692.784912,286.566498,60.72456,732.451599,302.612732,52.401695,0.34,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
